# ReportTitle: Squalicum Creek Computed Discharge (cfs),,,
# Time-series Label: Computed Discharge Squalicum Creek,,,
# Location: West Street,,,
# UTC offset: (UTC-08:00) i.e. PST,,,
# Value units: ft^3/s,,,
# Value parameter: Discharge,,,
Data Source: City of Bellingham / Public Works / Operations / Plants / Laboratory,,,
Station Location:,"Lat/Lon hddd° mm' ss.s"" (NAD83)",,
9/22/2021 18:30,3.0,,
9/22/2021 18:45,2.8,,
9/22/2021 19:00,3.0,,
9/22/2021 19:15,3.0,,
9/22/2021 19:30,2.9,,
9/22/2021 19:45,2.9,,
9/22/2021 20:00,2.9,,
9/22/2021 20:15,2.9,,
9/22/2021 20:30,2.9,,
9/22/2021 20:45,2.9,,
9/22/2021 21:00,2.9,,
9/22/2021 21:15,3.0,,
9/22/2021 21:30,2.9,,
9/22/2021 21:45,3.0,,
9/22/2021 22:00,3.0,,
9/22/2021 22:15,2.9,,
9/22/2021 22:30,2.9,,
9/22/2021 22:45,2.9,,
9/22/2021 23:00,2.9,,
9/22/2021 23:15,2.9,,
9/22/2021 23:30,2.9,,
9/22/2021 23:45,2.9,,
9/23/2021 0:00,2.9,,
9/23/2021 0:15,2.9,,
9/23/2021 0:30,2.9,,
9/23/2021 0:45,2.8,,
9/23/2021 1:00,2.8,,
9/23/2021 1:15,2.9,,
9/23/2021 1:30,2.8,,
9/23/2021 1:45,2.8,,
9/23/2021 2:00,2.8,,
9/23/2021 2:15,2.8,,
9/23/2021 2:30,2.8,,
9/23/2021 2:45,2.8,,
9/23/2021 3:00,2.8,,
9/23/2021 3:15,2.7,,
9/23/2021 3:30,2.8,,
9/23/2021 3:45,2.7,,
9/23/2021 4:00,2.7,,
9/23/2021 4:15,2.8,,
9/23/2021 4:30,2.7,,
9/23/2021 4:45,2.7,,
9/23/2021 5:00,2.7,,
9/23/2021 5:15,2.7,,
9/23/2021 5:30,2.7,,
9/23/2021 5:45,2.7,,
9/23/2021 6:00,2.7,,
9/23/2021 6:15,2.6,,
9/23/2021 6:30,2.7,,
9/23/2021 6:45,2.7,,
9/23/2021 7:00,2.7,,
9/23/2021 7:15,2.7,,
9/23/2021 7:30,2.7,,
9/23/2021 7:45,2.6,,
9/23/2021 8:00,2.6,,
9/23/2021 8:15,2.6,,
9/23/2021 8:30,2.6,,
9/23/2021 8:45,2.7,,
9/23/2021 9:00,2.6,,
9/23/2021 9:15,2.6,,
9/23/2021 9:30,2.6,,
9/23/2021 9:45,2.7,,
9/23/2021 10:00,2.5,,
9/23/2021 10:15,2.6,,
9/23/2021 10:30,2.6,,
9/23/2021 10:45,2.6,,
9/23/2021 11:00,2.6,,
9/23/2021 11:15,2.6,,
9/23/2021 11:30,2.6,,
9/23/2021 11:45,2.5,,
9/23/2021 12:00,2.6,,
9/23/2021 12:15,2.5,,
9/23/2021 12:30,2.5,,
9/23/2021 12:45,2.6,,
9/23/2021 13:00,2.5,,
9/23/2021 13:15,2.5,,
9/23/2021 13:30,2.6,,
9/23/2021 13:45,2.5,,
9/23/2021 14:00,2.5,,
9/23/2021 14:15,2.5,,
9/23/2021 14:30,2.5,,
9/23/2021 14:45,2.6,,
9/23/2021 15:00,2.5,,
9/23/2021 15:15,2.5,,
9/23/2021 15:30,2.5,,
9/23/2021 15:45,2.5,,
9/23/2021 16:00,2.5,,
9/23/2021 16:15,2.5,,
9/23/2021 16:30,2.5,,
9/23/2021 16:45,2.5,,
9/23/2021 17:00,2.5,,
9/23/2021 17:15,2.5,,
9/23/2021 17:30,2.5,,
9/23/2021 17:45,2.5,,
9/23/2021 18:00,2.4,,
9/23/2021 18:15,2.5,,
9/23/2021 18:30,2.4,,
9/23/2021 18:45,2.4,,
9/23/2021 19:00,2.4,,
9/23/2021 19:15,2.4,,
9/23/2021 19:30,2.4,,
9/23/2021 19:45,2.4,,
9/23/2021 20:00,2.4,,
9/23/2021 20:15,2.4,,
9/23/2021 20:30,2.4,,
9/23/2021 20:45,2.5,,
9/23/2021 21:00,2.4,,
9/23/2021 21:15,2.4,,
9/23/2021 21:30,2.4,,
9/23/2021 21:45,2.4,,
9/23/2021 22:00,2.3,,
9/23/2021 22:15,2.3,,
9/23/2021 22:30,2.4,,
9/23/2021 22:45,2.4,,
9/23/2021 23:00,2.4,,
9/23/2021 23:15,2.3,,
9/23/2021 23:30,2.3,,
9/23/2021 23:45,2.4,,
9/24/2021 0:00,2.4,,
9/24/2021 0:15,2.3,,
9/24/2021 0:30,2.4,,
9/24/2021 0:45,2.4,,
9/24/2021 1:00,2.4,,
9/24/2021 1:15,2.3,,
9/24/2021 1:30,2.4,,
9/24/2021 1:45,2.3,,
9/24/2021 2:00,2.3,,
9/24/2021 2:15,2.3,,
9/24/2021 2:30,2.3,,
9/24/2021 2:45,2.3,,
9/24/2021 3:00,2.3,,
9/24/2021 3:15,2.4,,
9/24/2021 3:30,2.3,,
9/24/2021 3:45,2.3,,
9/24/2021 4:00,2.4,,
9/24/2021 4:15,2.4,,
9/24/2021 4:30,2.3,,
9/24/2021 4:45,2.3,,
9/24/2021 5:00,2.3,,
9/24/2021 5:15,2.3,,
9/24/2021 5:30,2.3,,
9/24/2021 5:45,2.3,,
9/24/2021 6:00,2.3,,
9/24/2021 6:15,2.3,,
9/24/2021 6:30,2.3,,
9/24/2021 6:45,2.3,,
9/24/2021 7:00,2.3,,
9/24/2021 7:15,2.3,,
9/24/2021 7:30,2.3,,
9/24/2021 7:45,2.3,,
9/24/2021 8:00,2.3,,
9/24/2021 8:15,2.3,,
9/24/2021 8:30,2.3,,
9/24/2021 8:45,2.3,,
9/24/2021 9:00,2.3,,
9/24/2021 9:15,2.3,,
9/24/2021 9:30,2.3,,
9/24/2021 9:45,2.3,,
9/24/2021 10:00,2.3,,
9/24/2021 10:15,2.3,,
9/24/2021 10:30,2.3,,
9/24/2021 10:45,2.3,,
9/24/2021 11:00,2.4,,
9/24/2021 11:15,2.3,,
9/24/2021 11:30,2.3,,
9/24/2021 11:45,2.3,,
9/24/2021 12:00,2.4,,
9/24/2021 12:15,2.3,,
9/24/2021 12:30,2.3,,
9/24/2021 12:45,2.4,,
9/24/2021 13:00,2.3,,
9/24/2021 13:15,2.4,,
9/24/2021 13:30,2.3,,
9/24/2021 13:45,2.3,,
9/24/2021 14:00,2.3,,
9/24/2021 14:15,2.3,,
9/24/2021 14:30,2.3,,
9/24/2021 14:45,2.3,,
9/24/2021 15:00,2.3,,
9/24/2021 15:15,2.3,,
9/24/2021 15:30,2.3,,
9/24/2021 15:45,2.2,,
9/24/2021 16:00,2.3,,
9/24/2021 16:15,2.3,,
9/24/2021 16:30,2.3,,
9/24/2021 16:45,2.3,,
9/24/2021 17:00,2.3,,
9/24/2021 17:15,2.3,,
9/24/2021 17:30,2.3,,
9/24/2021 17:45,2.2,,
9/24/2021 18:00,2.2,,
9/24/2021 18:15,2.2,,
9/24/2021 18:30,2.2,,
9/24/2021 18:45,2.2,,
9/24/2021 19:00,2.2,,
9/24/2021 19:15,2.2,,
9/24/2021 19:30,2.2,,
9/24/2021 19:45,2.2,,
9/24/2021 20:00,2.2,,
9/24/2021 20:15,2.2,,
9/24/2021 20:30,2.2,,
9/24/2021 20:45,2.2,,
9/24/2021 21:00,2.2,,
9/24/2021 21:15,2.2,,
9/24/2021 21:30,2.2,,
9/24/2021 21:45,2.1,,
9/24/2021 22:00,2.2,,
9/24/2021 22:15,2.2,,
9/24/2021 22:30,2.2,,
9/24/2021 22:45,2.2,,
9/24/2021 23:00,2.2,,
9/24/2021 23:15,2.1,,
9/24/2021 23:30,2.2,,
9/24/2021 23:45,2.2,,
9/25/2021 0:00,2.2,,
9/25/2021 0:15,2.2,,
9/25/2021 0:30,2.2,,
9/25/2021 0:45,2.2,,
9/25/2021 1:00,2.2,,
9/25/2021 1:15,2.2,,
9/25/2021 1:30,2.2,,
9/25/2021 1:45,2.2,,
9/25/2021 2:00,2.2,,
9/25/2021 2:15,2.2,,
9/25/2021 2:30,2.2,,
9/25/2021 2:45,2.2,,
9/25/2021 3:00,2.2,,
9/25/2021 3:15,2.2,,
9/25/2021 3:30,2.2,,
9/25/2021 3:45,2.2,,
9/25/2021 4:00,2.2,,
9/25/2021 4:15,2.2,,
9/25/2021 4:30,2.2,,
9/25/2021 4:45,2.1,,
9/25/2021 5:00,2.1,,
9/25/2021 5:15,2.2,,
9/25/2021 5:30,2.2,,
9/25/2021 5:45,2.2,,
9/25/2021 6:00,2.2,,
9/25/2021 6:15,2.2,,
9/25/2021 6:30,2.1,,
9/25/2021 6:45,2.1,,
9/25/2021 7:00,2.1,,
9/25/2021 7:15,2.2,,
9/25/2021 7:30,2.2,,
9/25/2021 7:45,2.1,,
9/25/2021 8:00,2.2,,
9/25/2021 8:15,2.1,,
9/25/2021 8:30,2.2,,
9/25/2021 8:45,2.1,,
9/25/2021 9:00,2.2,,
9/25/2021 9:15,2.2,,
9/25/2021 9:30,2.1,,
9/25/2021 9:45,2.2,,
9/25/2021 10:00,2.2,,
9/25/2021 10:15,2.1,,
9/25/2021 10:30,2.2,,
9/25/2021 10:45,2.2,,
9/25/2021 11:00,2.2,,
9/25/2021 11:15,2.1,,
9/25/2021 11:30,2.2,,
9/25/2021 11:45,2.2,,
9/25/2021 12:00,2.1,,
9/25/2021 12:15,2.2,,
9/25/2021 12:30,2.2,,
9/25/2021 12:45,2.1,,
9/25/2021 13:00,2.1,,
9/25/2021 13:15,2.2,,
9/25/2021 13:30,2.1,,
9/25/2021 13:45,2.1,,
9/25/2021 14:00,2.1,,
9/25/2021 14:15,2.1,,
9/25/2021 14:30,2.1,,
9/25/2021 14:45,2.1,,
9/25/2021 15:00,2.1,,
9/25/2021 15:15,2.1,,
9/25/2021 15:30,2.1,,
9/25/2021 15:45,2.1,,
9/25/2021 16:00,2.0,,
9/25/2021 16:15,2.1,,
9/25/2021 16:30,2.1,,
9/25/2021 16:45,2.0,,
9/25/2021 17:00,2.0,,
9/25/2021 17:15,2.1,,
9/25/2021 17:30,2.1,,
9/25/2021 17:45,2.1,,
9/25/2021 18:00,2.0,,
9/25/2021 18:15,2.1,,
9/25/2021 18:30,2.1,,
9/25/2021 18:45,2.0,,
9/25/2021 19:00,2.0,,
9/25/2021 19:15,2.0,,
9/25/2021 19:30,2.0,,
9/25/2021 19:45,2.0,,
9/25/2021 20:00,2.0,,
9/25/2021 20:15,2.0,,
9/25/2021 20:30,2.0,,
9/25/2021 20:45,2.0,,
9/25/2021 21:00,2.0,,
9/25/2021 21:15,2.0,,
9/25/2021 21:30,1.9,,
9/25/2021 21:45,2.0,,
9/25/2021 22:00,2.0,,
9/25/2021 22:15,2.0,,
9/25/2021 22:30,1.9,,
9/25/2021 22:45,2.0,,
9/25/2021 23:00,2.0,,
9/25/2021 23:15,2.0,,
9/25/2021 23:30,2.0,,
9/25/2021 23:45,2.0,,
9/26/2021 0:00,2.0,,
9/26/2021 0:15,2.0,,
9/26/2021 0:30,2.0,,
9/26/2021 0:45,2.0,,
9/26/2021 1:00,2.0,,
9/26/2021 1:15,2.0,,
9/26/2021 1:30,2.0,,
9/26/2021 1:45,2.0,,
9/26/2021 2:00,2.0,,
9/26/2021 2:15,2.0,,
9/26/2021 2:30,2.0,,
9/26/2021 2:45,1.9,,
9/26/2021 3:00,2.0,,
9/26/2021 3:15,2.0,,
9/26/2021 3:30,2.0,,
9/26/2021 3:45,2.0,,
9/26/2021 4:00,1.9,,
9/26/2021 4:15,2.0,,
9/26/2021 4:30,2.0,,
9/26/2021 4:45,2.0,,
9/26/2021 5:00,2.0,,
9/26/2021 5:15,2.0,,
9/26/2021 5:30,1.9,,
9/26/2021 5:45,1.9,,
9/26/2021 6:00,2.0,,
9/26/2021 6:15,1.9,,
9/26/2021 6:30,1.9,,
9/26/2021 6:45,2.0,,
9/26/2021 7:00,1.9,,
9/26/2021 7:15,1.9,,
9/26/2021 7:30,1.9,,
9/26/2021 7:45,2.0,,
9/26/2021 8:00,2.0,,
9/26/2021 8:15,1.9,,
9/26/2021 8:30,1.9,,
9/26/2021 8:45,1.9,,
9/26/2021 9:00,1.9,,
9/26/2021 9:15,1.9,,
9/26/2021 9:30,2.0,,
9/26/2021 9:45,1.9,,
9/26/2021 10:00,2.0,,
9/26/2021 10:15,2.0,,
9/26/2021 10:30,2.0,,
9/26/2021 10:45,2.3,,
9/26/2021 11:00,2.6,,
9/26/2021 11:15,2.9,,
9/26/2021 11:30,3.0,,
9/26/2021 11:45,2.8,,
9/26/2021 12:00,2.7,,
9/26/2021 12:15,2.6,,
9/26/2021 12:30,4.7,,
9/26/2021 12:45,5.7,,
9/26/2021 13:00,5.3,,
9/26/2021 13:15,5.0,,
9/26/2021 13:30,4.6,,
9/26/2021 13:45,4.3,,
9/26/2021 14:00,3.9,,
9/26/2021 14:15,3.8,,
9/26/2021 14:30,3.7,,
9/26/2021 14:45,3.5,,
9/26/2021 15:00,3.3,,
9/26/2021 15:15,3.3,,
9/26/2021 15:30,3.4,,
9/26/2021 15:45,3.8,,
9/26/2021 16:00,4.0,,
9/26/2021 16:15,4.5,,
9/26/2021 16:30,7.0,,
9/26/2021 16:45,9.5,,
9/26/2021 17:00,13.8,,
9/26/2021 17:15,30.0,,
9/26/2021 17:30,31.2,,
9/26/2021 17:45,30.2,,
9/26/2021 18:00,29.3,,
9/26/2021 18:15,26.4,,
9/26/2021 18:30,31.2,,
9/26/2021 18:45,32.2,,
9/26/2021 19:00,30.1,,
9/26/2021 19:15,30.7,,
9/26/2021 19:30,28.1,,
9/26/2021 19:45,24.1,,
9/26/2021 20:00,20.9,,
9/26/2021 20:15,19.7,,
9/26/2021 20:30,18.2,,
9/26/2021 20:45,18.0,,
9/26/2021 21:00,17.0,,
9/26/2021 21:15,16.5,,
9/26/2021 21:30,17.2,,
9/26/2021 21:45,16.6,,
9/26/2021 22:00,15.2,,
9/26/2021 22:15,13.9,,
9/26/2021 22:30,12.8,,
9/26/2021 22:45,12.1,,
9/26/2021 23:00,11.3,,
9/26/2021 23:15,10.8,,
9/26/2021 23:30,10.4,,
9/26/2021 23:45,9.8,,
9/27/2021 0:00,9.8,,
9/27/2021 0:15,9.5,,
9/27/2021 0:30,9.4,,
9/27/2021 0:45,9.4,,
9/27/2021 1:00,9.3,,
9/27/2021 1:15,9.3,,
9/27/2021 1:30,9.1,,
9/27/2021 1:45,9.0,,
9/27/2021 2:00,9.0,,
9/27/2021 2:15,9.5,,
9/27/2021 2:30,9.1,,
9/27/2021 2:45,9.2,,
9/27/2021 3:00,10.7,,
9/27/2021 3:15,11.2,,
9/27/2021 3:30,11.0,,
9/27/2021 3:45,10.8,,
9/27/2021 4:00,10.3,,
9/27/2021 4:15,9.9,,
9/27/2021 4:30,9.7,,
9/27/2021 4:45,9.5,,
9/27/2021 5:00,9.1,,
9/27/2021 5:15,8.9,,
9/27/2021 5:30,8.7,,
9/27/2021 5:45,8.5,,
9/27/2021 6:00,8.3,,
9/27/2021 6:15,8.1,,
9/27/2021 6:30,7.9,,
9/27/2021 6:45,7.9,,
9/27/2021 7:00,7.6,,
9/27/2021 7:15,7.6,,
9/27/2021 7:30,7.4,,
9/27/2021 7:45,7.3,,
9/27/2021 8:00,7.2,,
9/27/2021 8:15,7.0,,
9/27/2021 8:30,6.8,,
9/27/2021 8:45,6.6,,
9/27/2021 9:00,6.7,,
9/27/2021 9:15,6.5,,
9/27/2021 9:30,6.4,,
9/27/2021 9:45,6.4,,
9/27/2021 10:00,6.3,,
9/27/2021 10:15,6.3,,
9/27/2021 10:30,6.2,,
9/27/2021 10:45,6.1,,
9/27/2021 11:00,6.1,,
9/27/2021 11:15,6.1,,
9/27/2021 11:30,5.9,,
9/27/2021 11:45,5.9,,
9/27/2021 12:00,5.9,,
9/27/2021 12:15,5.9,,
9/27/2021 12:30,5.9,,
9/27/2021 12:45,5.8,,
9/27/2021 13:00,5.7,,
9/27/2021 13:15,5.6,,
9/27/2021 13:30,5.6,,
9/27/2021 13:45,5.5,,
9/27/2021 14:00,5.5,,
9/27/2021 14:15,5.4,,
9/27/2021 14:30,5.5,,
9/27/2021 14:45,5.3,,
9/27/2021 15:00,5.3,,
9/27/2021 15:15,5.4,,
9/27/2021 15:30,5.3,,
9/27/2021 15:45,5.1,,
9/27/2021 16:00,5.1,,
9/27/2021 16:15,5.1,,
9/27/2021 16:30,5.1,,
9/27/2021 16:45,5.0,,
9/27/2021 17:00,5.1,,
9/27/2021 17:15,5.1,,
9/27/2021 17:30,4.9,,
9/27/2021 17:45,4.8,,
9/27/2021 18:00,4.9,,
9/27/2021 18:15,4.8,,
9/27/2021 18:30,4.8,,
9/27/2021 18:45,4.8,,
9/27/2021 19:00,4.8,,
9/27/2021 19:15,4.8,,
9/27/2021 19:30,4.8,,
9/27/2021 19:45,4.8,,
9/27/2021 20:00,4.8,,
9/27/2021 20:15,4.8,,
9/27/2021 20:30,4.8,,
9/27/2021 20:45,4.7,,
9/27/2021 21:00,4.7,,
9/27/2021 21:15,4.7,,
9/27/2021 21:30,4.7,,
9/27/2021 21:45,4.7,,
9/27/2021 22:00,4.7,,
9/27/2021 22:15,4.6,,
9/27/2021 22:30,4.6,,
9/27/2021 22:45,4.4,,
9/27/2021 23:00,4.5,,
9/27/2021 23:15,4.4,,
9/27/2021 23:30,4.4,,
9/27/2021 23:45,4.4,,
9/28/2021 0:00,4.3,,
9/28/2021 0:15,4.3,,
9/28/2021 0:30,4.2,,
9/28/2021 0:45,4.2,,
9/28/2021 1:00,4.2,,
9/28/2021 1:15,4.2,,
9/28/2021 1:30,4.2,,
9/28/2021 1:45,4.0,,
9/28/2021 2:00,4.1,,
9/28/2021 2:15,4.0,,
9/28/2021 2:30,4.0,,
9/28/2021 2:45,4.0,,
9/28/2021 3:00,3.9,,
9/28/2021 3:15,3.8,,
9/28/2021 3:30,3.9,,
9/28/2021 3:45,3.9,,
9/28/2021 4:00,3.8,,
9/28/2021 4:15,3.7,,
9/28/2021 4:30,3.8,,
9/28/2021 4:45,3.9,,
9/28/2021 5:00,3.9,,
9/28/2021 5:15,3.9,,
9/28/2021 5:30,7.0,,
9/28/2021 5:45,10.4,,
9/28/2021 6:00,10.2,,
9/28/2021 6:15,34.1,,
9/28/2021 6:30,29.2,,
9/28/2021 6:45,24.2,,
9/28/2021 7:00,22.6,,
9/28/2021 7:15,19.3,,
9/28/2021 7:30,18.0,,
9/28/2021 7:45,19.9,,
9/28/2021 8:00,19.0,,
9/28/2021 8:15,16.8,,
9/28/2021 8:30,15.0,,
9/28/2021 8:45,13.8,,
9/28/2021 9:00,12.8,,
9/28/2021 9:15,12.1,,
9/28/2021 9:30,11.3,,
9/28/2021 9:45,10.6,,
9/28/2021 10:00,10.1,,
9/28/2021 10:15,9.6,,
9/28/2021 10:30,9.1,,
9/28/2021 10:45,8.7,,
9/28/2021 11:00,8.3,,
9/28/2021 11:15,8.0,,
9/28/2021 11:30,7.7,,
9/28/2021 11:45,7.5,,
9/28/2021 12:00,7.2,,
9/28/2021 12:15,7.1,,
9/28/2021 12:30,7.0,,
9/28/2021 12:45,7.1,,
9/28/2021 13:00,7.0,,
9/28/2021 13:15,7.0,,
9/28/2021 13:30,7.1,,
9/28/2021 13:45,7.1,,
9/28/2021 14:00,7.3,,
9/28/2021 14:15,7.2,,
9/28/2021 14:30,7.2,,
9/28/2021 14:45,7.2,,
9/28/2021 15:00,7.1,,
9/28/2021 15:15,7.2,,
9/28/2021 15:30,7.2,,
9/28/2021 15:45,7.2,,
9/28/2021 16:00,7.1,,
9/28/2021 16:15,7.1,,
9/28/2021 16:30,7.1,,
9/28/2021 16:45,7.0,,
9/28/2021 17:00,6.9,,
9/28/2021 17:15,7.0,,
9/28/2021 17:30,6.9,,
9/28/2021 17:45,6.8,,
9/28/2021 18:00,6.9,,
9/28/2021 18:15,6.8,,
9/28/2021 18:30,6.6,,
9/28/2021 18:45,6.7,,
9/28/2021 19:00,6.5,,
9/28/2021 19:15,6.5,,
9/28/2021 19:30,6.4,,
9/28/2021 19:45,6.4,,
9/28/2021 20:00,6.4,,
9/28/2021 20:15,6.3,,
9/28/2021 20:30,6.2,,
9/28/2021 20:45,6.2,,
9/28/2021 21:00,6.2,,
9/28/2021 21:15,6.2,,
9/28/2021 21:30,6.1,,
9/28/2021 21:45,6.1,,
9/28/2021 22:00,5.9,,
9/28/2021 22:15,5.9,,
9/28/2021 22:30,5.7,,
9/28/2021 22:45,5.7,,
9/28/2021 23:00,5.7,,
9/28/2021 23:15,5.5,,
9/28/2021 23:30,5.5,,
9/28/2021 23:45,5.5,,
9/29/2021 0:00,5.5,,
9/29/2021 0:15,5.4,,
9/29/2021 0:30,5.3,,
9/29/2021 0:45,5.3,,
9/29/2021 1:00,5.3,,
9/29/2021 1:15,5.2,,
9/29/2021 1:30,5.2,,
9/29/2021 1:45,5.2,,
9/29/2021 2:00,5.1,,
9/29/2021 2:15,5.1,,
9/29/2021 2:30,5.0,,
9/29/2021 2:45,5.0,,
9/29/2021 3:00,5.0,,
9/29/2021 3:15,5.0,,
9/29/2021 3:30,5.0,,
9/29/2021 3:45,5.0,,
9/29/2021 4:00,4.9,,
9/29/2021 4:15,4.8,,
9/29/2021 4:30,4.8,,
9/29/2021 4:45,4.8,,
9/29/2021 5:00,4.7,,
9/29/2021 5:15,4.7,,
9/29/2021 5:30,4.6,,
9/29/2021 5:45,4.6,,
9/29/2021 6:00,4.6,,
9/29/2021 6:15,4.5,,
9/29/2021 6:30,4.5,,
9/29/2021 6:45,4.4,,
9/29/2021 7:00,4.3,,
9/29/2021 7:15,4.3,,
9/29/2021 7:30,4.3,,
9/29/2021 7:45,4.3,,
9/29/2021 8:00,4.2,,
9/29/2021 8:15,4.2,,
9/29/2021 8:30,4.3,,
9/29/2021 8:45,4.5,,
9/29/2021 9:00,4.8,,
9/29/2021 9:15,5.6,,
9/29/2021 9:30,6.2,,
9/29/2021 9:45,6.2,,
9/29/2021 10:00,11.7,,
9/29/2021 10:15,13.8,,
9/29/2021 10:30,12.5,,
9/29/2021 10:45,11.2,,
9/29/2021 11:00,10.0,,
9/29/2021 11:15,9.4,,
9/29/2021 11:30,9.1,,
9/29/2021 11:45,8.7,,
9/29/2021 12:00,8.3,,
9/29/2021 12:15,8.6,,
9/29/2021 12:30,9.4,,
9/29/2021 12:45,8.9,,
9/29/2021 13:00,8.5,,
9/29/2021 13:15,8.0,,
9/29/2021 13:30,7.7,,
9/29/2021 13:45,7.2,,
9/29/2021 14:00,7.1,,
9/29/2021 14:15,7.0,,
9/29/2021 14:30,6.6,,
9/29/2021 14:45,6.5,,
9/29/2021 15:00,6.4,,
9/29/2021 15:15,6.2,,
9/29/2021 15:30,6.0,,
9/29/2021 15:45,5.9,,
9/29/2021 16:00,5.9,,
9/29/2021 16:15,5.7,,
9/29/2021 16:30,5.6,,
9/29/2021 16:45,5.6,,
9/29/2021 17:00,5.6,,
9/29/2021 17:15,5.5,,
9/29/2021 17:30,5.5,,
9/29/2021 17:45,5.5,,
9/29/2021 18:00,5.6,,
9/29/2021 18:15,5.6,,
9/29/2021 18:30,5.5,,
9/29/2021 18:45,5.5,,
9/29/2021 19:00,5.6,,
9/29/2021 19:15,5.6,,
9/29/2021 19:30,5.5,,
9/29/2021 19:45,5.5,,
9/29/2021 20:00,5.5,,
9/29/2021 20:15,5.5,,
9/29/2021 20:30,5.4,,
9/29/2021 20:45,5.3,,
9/29/2021 21:00,5.4,,
9/29/2021 21:15,5.4,,
9/29/2021 21:30,5.2,,
9/29/2021 21:45,5.3,,
9/29/2021 22:00,5.4,,
9/29/2021 22:15,5.2,,
9/29/2021 22:30,5.4,,
9/29/2021 22:45,5.3,,
9/29/2021 23:00,5.3,,
9/29/2021 23:15,5.2,,
9/29/2021 23:30,5.2,,
9/29/2021 23:45,5.0,,
9/30/2021 0:00,5.0,,
9/30/2021 0:15,5.1,,
9/30/2021 0:30,4.9,,
9/30/2021 0:45,4.8,,
9/30/2021 1:00,4.8,,
9/30/2021 1:15,4.8,,
9/30/2021 1:30,4.7,,
9/30/2021 1:45,4.8,,
9/30/2021 2:00,4.8,,
9/30/2021 2:15,4.8,,
9/30/2021 2:30,4.7,,
9/30/2021 2:45,4.7,,
9/30/2021 3:00,4.7,,
9/30/2021 3:15,4.6,,
9/30/2021 3:30,4.6,,
9/30/2021 3:45,4.6,,
9/30/2021 4:00,4.4,,
9/30/2021 4:15,4.6,,
9/30/2021 4:30,4.5,,
9/30/2021 4:45,4.5,,
9/30/2021 5:00,4.5,,
9/30/2021 5:15,4.6,,
9/30/2021 5:30,4.7,,
9/30/2021 5:45,7.3,,
9/30/2021 6:00,9.4,,
9/30/2021 6:15,10.8,,
9/30/2021 6:30,11.3,,
9/30/2021 6:45,19.1,,
9/30/2021 7:00,28.3,,
9/30/2021 7:15,46.0,,
9/30/2021 7:30,50.6,,
9/30/2021 7:45,74.1,,
9/30/2021 8:00,83.2,,
9/30/2021 8:15,74.0,,
9/30/2021 8:30,71.1,,
9/30/2021 8:45,81.1,,
9/30/2021 9:00,77.6,,
9/30/2021 9:15,68.8,,
9/30/2021 9:30,64.3,,
9/30/2021 9:45,63.1,,
9/30/2021 10:00,59.0,,
9/30/2021 10:15,54.9,,
9/30/2021 10:30,49.8,,
9/30/2021 10:45,44.5,,
9/30/2021 11:00,40.1,,
9/30/2021 11:15,37.6,,
9/30/2021 11:30,34.9,,
9/30/2021 11:45,33.3,,
9/30/2021 12:00,32.9,,
9/30/2021 12:15,31.6,,
9/30/2021 12:30,30.8,,
9/30/2021 12:45,30.2,,
9/30/2021 13:00,29.9,,
9/30/2021 13:15,30.6,,
9/30/2021 13:30,30.7,,
9/30/2021 13:45,30.5,,
9/30/2021 14:00,30.9,,
9/30/2021 14:15,30.8,,
9/30/2021 14:30,30.3,,
9/30/2021 14:45,30.3,,
9/30/2021 15:00,30.4,,
9/30/2021 15:15,29.9,,
9/30/2021 15:30,29.2,,
9/30/2021 15:45,29.5,,
9/30/2021 16:00,29.2,,
9/30/2021 16:15,28.5,,
9/30/2021 16:30,27.8,,
9/30/2021 16:45,27.6,,
9/30/2021 17:00,28.2,,
9/30/2021 17:15,27.5,,
9/30/2021 17:30,27.3,,
9/30/2021 17:45,26.5,,
9/30/2021 18:00,26.2,,
9/30/2021 18:15,25.7,,
9/30/2021 18:30,25.4,,
9/30/2021 18:45,25.1,,
9/30/2021 19:00,25.0,,
9/30/2021 19:15,24.7,,
9/30/2021 19:30,24.2,,
9/30/2021 19:45,23.8,,
9/30/2021 20:00,23.1,,
9/30/2021 20:15,23.0,,
9/30/2021 20:30,22.7,,
9/30/2021 20:45,22.7,,
9/30/2021 21:00,22.4,,
9/30/2021 21:15,21.9,,
9/30/2021 21:30,21.3,,
9/30/2021 21:45,21.3,,
9/30/2021 22:00,20.9,,
9/30/2021 22:15,20.2,,
9/30/2021 22:30,20.3,,
9/30/2021 22:45,19.9,,
9/30/2021 23:00,19.4,,
9/30/2021 23:15,19.4,,
9/30/2021 23:30,19.1,,
9/30/2021 23:45,19.1,,
10/1/2021 0:00,18.7,,
10/1/2021 0:15,18.5,,
10/1/2021 0:30,18.2,,
10/1/2021 0:45,18.0,,
10/1/2021 1:00,17.6,,
10/1/2021 1:15,17.6,,
10/1/2021 1:30,17.2,,
10/1/2021 1:45,17.2,,
10/1/2021 2:00,16.7,,
10/1/2021 2:15,16.9,,
10/1/2021 2:30,16.4,,
10/1/2021 2:45,16.3,,
10/1/2021 3:00,15.9,,
10/1/2021 3:15,15.9,,
10/1/2021 3:30,15.6,,
10/1/2021 3:45,15.5,,
10/1/2021 4:00,15.4,,
10/1/2021 4:15,15.1,,
10/1/2021 4:30,14.8,,
10/1/2021 4:45,14.8,,
10/1/2021 5:00,14.7,,
10/1/2021 5:15,14.5,,
